,timestamp,value,classification,date,Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp
25,1519623000,37,Fear,2018-02-26,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.9323,294.37,2335.03,BUY,02-12-2024 22:54,5785.314432,Buy,0.0,0xef8b5ed662586d4455030418413ecd01f3009832c599baba9307c5e77a0a81f3,52019096364,True,0.10302938,217000000000000.0,1730000000000.0
26,1519709400,44,Fear,2018-02-27,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.9324,259.34,2057.19,BUY,02-12-2024 22:54,6079.581403,Buy,0.0,0xef8b5ed662586d4455030418413ecd01f3009832c599baba9307c5e77a0a81f3,52019096364,True,0.09076899,1090000000000.0,1730000000000.0
27,1519795800,41,Fear,2018-02-28,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.9355,311.25,2469.92,BUY,02-12-2024 22:54,6338.830634,Buy,0.0,0xef8b5ed662586d4455030418413ecd01f3009832c599baba9307c5e77a0a81f3,52019096364,True,0.10893743,451000000000000.0,1730000000000.0
28,1519882200,38,Fear,2018-03-01,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.9369,94.79,752.34,BUY,02-12-2024 22:54,6649.971696,Buy,0.0,0xef8b5ed662586d4455030418413ecd01f3009832c599baba9307c5e77a0a81f3,52019096364,True,0.03317642,174000000000000.0,1730000000000.0
29,1519968600,47,Neutral,2018-03-02,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.9377,144.09,1143.74,BUY,02-12-2024 22:54,6744.72852,Buy,0.0,0xef8b5ed662586d4455030418413ecd01f3009832c599baba9307c5e77a0a81f3,52019096364,True,0.05043148,159000000000000.0,1730000000000.0
30,1520055000,56,Greed,2018-03-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.9457,110.82,880.54,BUY,02-12-2024 22:54,6888.768089,Buy,0.0,0xef8b5ed662586d4455030418413ecd01f3009832c599baba9307c5e77a0a81f3,52019096364,True,0.03878689,720000000000000.0,1730000000000.0
31,1520141400,44,Fear,2018-03-04,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.4791,2.0,14.96,BUY,02-12-2024 23:13,6999.549302,Buy,0.0,0x40a5eae7d00acbbfc3c7041841836c02010a00f9d7d3efb504650447a28be717,52025109688,True,0.00069995,1040000000000000.0,1730000000000.0
32,1520227800,55,Greed,2018-03-05,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.4832,144.09,1078.25,BUY,02-12-2024 23:13,7001.548602,Buy,0.0,0x40a5eae7d00acbbfc3c7041841836c02010a00f9d7d3efb504650447a28be717,52025109688,True,0.05043149,385000000000000.0,1730000000000.0
33,1520314200,59,Greed,2018-03-06,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.4898,340.3,2548.78,BUY,02-12-2024 23:13,7145.58817,Buy,0.0,0x40a5eae7d00acbbfc3c7041841836c02010a00f9d7d3efb504650447a28be717,52025109688,True,0.11910491,227000000000000.0,1730000000000.0
34,1520400600,37,Fear,2018-03-07,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,@107,7.49,1513.61,11336.94,BUY,02-12-2024 23:13,7485.769065,Buy,0.0,0x40a5eae7d00acbbfc3c7041841836c02010a00f9d7d3efb504650447a28be717,52025109688,True,0.52976341,245000000000000.0,1730000000000.0
